timestamp,mean_dba,max_dba,min_dba,events_number,snoring_events_number,snore_label,sample_duration
2023-11-04T00:00:00,30,32,30,0,0,0,30
2023-11-04T00:00:30,33,55,30,1,1,0,30
2023-11-04T00:01:00,30,31,29,0,0,0,30
2023-11-04T00:01:30,30,36,29,1,0,0,30
2023-11-04T00:02:00,31,46,29,1,0,0,30
2023-11-04T00:02:30,38,55,29,1,1,0,30
2023-11-04T00:03:00,30,45,29,0,0,0,30
2023-11-04T00:03:30,30,36,29,1,1,0,30
2023-11-04T00:04:00,30,30,29,0,0,0,30
2023-11-04T00:04:30,30,38,29,1,0,0,30
2023-11-04T00:05:00,30,41,29,1,0,0,30
2023-11-04T00:05:30,30,41,29,0,0,0,30
2023-11-04T00:06:00,30,33,29,0,0,0,30
2023-11-04T00:06:30,30,31,29,0,0,0,30
2023-11-04T00:07:00,30,44,29,0,0,0,30
2023-11-04T00:07:30,30,31,29,0,0,0,30
2023-11-04T00:08:00,30,41,29,1,0,0,30
2023-11-04T00:08:30,30,31,29,2,0,0,30
2023-11-04T00:09:00,30,34,29,0,0,0,30
2023-11-04T00:09:30,31,46,29,1,0,0,30
2023-11-04T00:10:00,34,52,29,3,0,0,30
2023-11-04T00:10:30,33,52,29,2,1,0,30
2023-11-04T00:11:00,31,44,29,2,0,0,30
2023-11-04T00:11:30,31,43,29,1,0,0,30
2023-11-04T00:12:00,60,80,29,3,0,0,30
2023-11-04T00:12:30,78,96,30,5,0,0,30
2023-11-04T00:13:00,30,32,29,0,0,0,30
2023-11-04T00:13:30,30,41,29,1,0,0,30
2023-11-04T00:14:00,30,31,29,0,0,0,30
2023-11-04T00:14:30,30,31,29,0,0,0,30
2023-11-04T00:15:00,30,31,29,0,0,0,30
2023-11-04T00:15:30,30,32,29,0,0,0,30
2023-11-04T00:16:00,30,34,29,0,0,0,30
2023-11-04T00:16:30,30,34,29,0,0,0,30
2023-11-04T00:17:00,30,35,29,1,0,0,30
2023-11-04T00:17:30,30,39,29,2,0,0,30
2023-11-04T00:18:00,30,40,29,1,0,0,30
2023-11-04T00:18:30,31,47,29,1,0,0,30
2023-11-04T00:19:00,30,32,29,0,0,0,30
2023-11-04T00:19:30,30,37,29,0,0,0,30
2023-11-04T00:20:00,30,33,29,0,0,0,30
2023-11-04T00:20:30,30,31,29,0,0,0,30
2023-11-04T00:21:00,30,32,29,0,0,0,30
2023-11-04T00:21:30,30,32,29,0,0,0,30
2023-11-04T00:22:00,30,32,29,1,0,0,30
2023-11-04T00:22:30,30,33,29,1,0,0,30
2023-11-04T00:23:00,30,33,29,0,0,0,30
2023-11-04T00:23:30,30,33,29,0,0,0,30
2023-11-04T00:24:00,30,31,29,0,0,0,30
2023-11-04T00:24:30,30,32,29,1,0,0,30
2023-11-04T00:25:00,30,30,29,1,0,0,30
2023-11-04T00:25:30,30,33,29,1,0,0,30
2023-11-04T00:26:00,30,32,29,0,0,0,30
2023-11-04T00:26:30,30,33,29,0,0,0,30
2023-11-04T00:27:00,30,32,29,0,0,0,30
2023-11-04T00:27:30,30,31,29,0,0,0,30
2023-11-04T00:28:00,40,59,29,0,0,0,30
2023-11-04T00:28:30,30,36,29,1,1,0,30
2023-11-04T00:29:00,30,33,29,0,0,0,30
2023-11-04T00:29:30,30,32,29,0,0,0,30
2023-11-04T00:30:00,30,30,29,0,0,0,30
2023-11-04T00:30:30,30,36,29,1,0,0,30
2023-11-04T00:31:00,30,32,29,0,0,0,30
2023-11-04T00:31:30,30,36,29,2,0,0,30
2023-11-04T00:32:00,30,33,29,2,0,0,30
2023-11-04T00:32:30,30,34,29,2,0,0,30
2023-11-04T00:33:00,30,31,29,0,0,0,30
2023-11-04T00:33:30,30,33,29,0,0,0,30
2023-11-04T00:34:00,30,30,29,0,0,0,30
2023-11-04T00:34:30,30,32,29,0,0,0,30
2023-11-04T00:35:00,30,36,29,0,0,0,30
2023-11-04T00:35:30,30,31,29,0,0,0,30
2023-11-04T00:36:00,30,31,29,0,0,0,30
2023-11-04T00:36:30,30,31,29,1,0,0,30
2023-11-04T00:37:00,30,31,29,0,0,0,30
2023-11-04T00:37:30,30,31,29,1,0,0,30
2023-11-04T00:38:00,30,31,29,0,0,0,30
2023-11-04T00:38:30,30,31,29,0,0,0,30
2023-11-04T00:39:00,30,31,29,1,0,0,30
2023-11-04T00:39:30,30,30,29,0,0,0,30
2023-11-04T00:40:00,30,30,29,0,0,0,30
2023-11-04T00:40:30,30,42,29,0,0,0,30
2023-11-04T00:41:00,30,32,29,0,0,0,30
2023-11-04T00:41:30,31,46,29,0,0,0,30
2023-11-04T00:42:00,30,32,29,0,0,0,30
2023-11-04T00:42:30,30,33,29,3,0,0,30
2023-11-04T00:43:00,30,34,29,0,0,0,30
2023-11-04T00:43:30,33,50,29,7,3,1,30
2023-11-04T00:44:00,30,33,29,4,0,0,30
2023-11-04T00:44:30,30,36,29,2,0,0,30
2023-11-04T00:45:00,30,38,29,4,0,0,30
2023-11-04T00:45:30,30,33,29,1,0,0,30
2023-11-04T00:46:00,30,37,29,1,0,0,30
2023-11-04T00:46:30,31,44,29,7,1,0,30
2023-11-04T00:47:00,31,32,29,0,0,0,30
2023-11-04T00:47:30,31,43,30,1,0,0,30
2023-11-04T00:48:00,35,55,30,5,0,0,30
2023-11-04T00:48:30,32,40,30,3,1,0,30
