timestamp,mean_dba,max_dba,min_dba,events_number,snoring_events_number,snore_label,sample_duration
2023-09-13T00:00:00,32,34,31,0,0,0,30
2023-09-13T00:00:30,32,34,31,0,0,0,30
2023-09-13T00:01:00,32,35,31,0,0,0,30
2023-09-13T00:01:30,32,36,31,0,0,0,30
2023-09-13T00:02:00,32,36,31,0,0,0,30
2023-09-13T00:02:30,32,35,31,0,0,0,30
2023-09-13T00:03:00,32,34,31,0,0,0,30
2023-09-13T00:03:30,32,35,31,0,0,0,30
2023-09-13T00:04:00,33,36,31,0,0,0,30
2023-09-13T00:04:30,33,36,31,0,0,0,30
2023-09-13T00:05:00,33,38,31,0,0,0,30
2023-09-13T00:05:30,34,37,32,2,0,0,30
2023-09-13T00:06:00,33,36,31,0,0,0,30
2023-09-13T00:06:30,33,37,31,0,0,0,30
2023-09-13T00:07:00,33,36,31,1,1,0,30
2023-09-13T00:07:30,33,36,31,0,0,0,30
2023-09-13T00:08:00,33,35,31,0,0,0,30
2023-09-13T00:08:30,33,36,32,0,0,0,30
2023-09-13T00:09:00,33,36,31,0,0,0,30
2023-09-13T00:09:30,33,38,31,0,0,0,30
2023-09-13T00:10:00,33,35,31,0,0,0,30
2023-09-13T00:10:30,33,36,31,1,0,0,30
2023-09-13T00:11:00,32,35,31,0,0,0,30
2023-09-13T00:11:30,33,37,31,0,0,0,30
2023-09-13T00:12:00,32,35,31,0,0,0,30
2023-09-13T00:12:30,32,35,31,0,0,0,30
2023-09-13T00:13:00,32,35,31,1,0,0,30
2023-09-13T00:13:30,32,36,31,0,0,0,30
2023-09-13T00:14:00,32,35,31,0,0,0,30
2023-09-13T00:14:30,32,35,30,3,1,0,30
2023-09-13T00:15:00,32,35,31,0,0,0,30
2023-09-13T00:15:30,32,35,31,0,0,0,30
2023-09-13T00:16:00,32,36,31,2,0,0,30
2023-09-13T00:16:30,32,34,31,0,0,0,30
2023-09-13T00:17:00,32,36,31,0,0,0,30
2023-09-13T00:17:30,57,73,31,1,0,0,30
2023-09-13T00:18:00,33,34,31,2,0,0,30
2023-09-13T00:18:30,33,36,31,0,0,0,30
2023-09-13T00:19:00,33,34,31,0,0,0,30
2023-09-13T00:19:30,33,35,31,0,0,0,30
2023-09-13T00:20:00,33,35,31,0,0,0,30
2023-09-13T00:20:30,33,35,31,0,0,0,30
2023-09-13T00:21:00,33,36,31,1,0,0,30
2023-09-13T00:21:30,33,36,31,0,0,0,30
2023-09-13T00:22:00,32,34,31,0,0,0,30
2023-09-13T00:22:30,32,35,31,0,0,0,30
2023-09-13T00:23:00,32,35,31,0,0,0,30
2023-09-13T00:23:30,33,35,31,0,0,0,30
2023-09-13T00:24:00,33,35,31,0,0,0,30
2023-09-13T00:24:30,32,36,31,0,0,0,30
2023-09-13T00:25:00,33,35,31,0,0,0,30
2023-09-13T00:25:30,33,41,31,0,0,0,30
2023-09-13T00:26:00,32,34,31,1,0,0,30
2023-09-13T00:26:30,33,37,31,0,0,0,30
2023-09-13T00:27:00,33,34,31,0,0,0,30
2023-09-13T00:27:30,32,35,31,0,0,0,30
2023-09-13T00:28:00,32,34,31,0,0,0,30
2023-09-13T00:28:30,32,34,31,0,0,0,30
2023-09-13T00:29:00,34,43,31,0,0,0,30
2023-09-13T00:29:30,32,34,31,0,0,0,30
2023-09-13T00:30:00,32,34,31,0,0,0,30
2023-09-13T00:30:30,32,34,31,0,0,0,30
2023-09-13T00:31:00,32,35,31,0,0,0,30
2023-09-13T00:31:30,32,34,31,0,0,0,30
2023-09-13T00:32:00,32,36,31,0,0,0,30
2023-09-13T00:32:30,32,34,31,0,0,0,30
2023-09-13T00:33:00,32,35,31,2,0,0,30
2023-09-13T00:33:30,32,39,31,0,0,0,30
2023-09-13T00:34:00,32,39,31,0,0,0,30
2023-09-13T00:34:30,32,34,31,0,0,0,30
2023-09-13T00:35:00,32,34,31,0,0,0,30
2023-09-13T00:35:30,32,34,31,0,0,0,30
2023-09-13T00:36:00,32,34,31,0,0,0,30
2023-09-13T00:36:30,32,34,31,0,0,0,30
2023-09-13T00:37:00,32,34,31,0,0,0,30
2023-09-13T00:37:30,32,35,31,0,0,0,30
2023-09-13T00:38:00,32,34,31,0,0,0,30
2023-09-13T00:38:30,32,34,31,0,0,0,30
2023-09-13T00:39:00,32,35,31,0,0,0,30
2023-09-13T00:39:30,32,34,31,0,0,0,30
2023-09-13T00:40:00,32,37,31,0,0,0,30
2023-09-13T00:40:30,47,61,31,4,1,0,30
2023-09-13T00:41:00,32,41,31,3,0,0,30
2023-09-13T00:41:30,32,34,30,0,0,0,30
2023-09-13T00:42:00,32,34,31,0,0,0,30
2023-09-13T00:42:30,45,61,31,1,0,0,30
